Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1.0,1.0,3.0,Queens,4.0,114.0,Y,Y,40.75273,-73.87144,11369,38365.0,38615.0,36110,158.4,1.1,0.0,35636,18928,19437,0.8,4149.0,4555.0,539748.0,54016.0,2672.0,807.0,1438.0,759335.0,6.1,15346.0,48,0.312785091,73.82978723,73.05128205,4.702702703,1.354166667,1.145833333,1.520833333,1.520833333
1.0,1.0,2.0,Queens,3.0,26.0,Y,Y,40.74217,-73.9056,11377,92186.0,89830.0,88339,156.8,2.5,0.0,36255,46605,45581,0.8,4099.0,4243.0,491134.0,53819.0,2073.0,729.0,1460.0,355286.0,4.5,36874.4,41,0.11118825,86.51282051,40.0,4.75,1.025,1.315789474,1.926829268,1.926829268
1.0,1.0,2.0,Brooklyn,2.0,3.0,N,Y,40.62427,-73.96194,11230,90208.0,86408.0,88933,171.2,1.8,0.0,49032,43711,46497,0.7,4934.0,5479.0,766835.0,45142.0,2687.0,964.0,1318.0,727642.0,6.3,36083.2,61,0.1690537419999999,83.94827586,30.43902439,4.833333333,1.180327869,1.344827586,1.7377049180000002,1.7377049180000002
1.0,1.0,1.0,San Diego,2.0,14.0,Y,Y,32.72608,-117.16384,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,,2.0,Queens,5.0,104.0,N,N,40.74399,-73.89817,11377,92186.0,89830.0,88339,156.8,2.5,0.0,36255,46605,45581,0.8,4099.0,4243.0,491134.0,53819.0,2073.0,729.0,1460.0,355286.0,4.5,36874.4,41,0.11118825,86.51282051,40.0,4.75,1.025,1.315789474,1.926829268,1.926829268
1.0,1.0,1.0,San Carlos,2.0,106.0,Y,Y,37.50197,-122.26427,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,2.0,San Diego,3.0,91.0,Y,N,32.75071,-117.13357,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,1.0,New Orleans,2.0,80.0,Y,Y,29.95356,-90.07171,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,1.0,1.0,Oakland,2.0,4.0,N,Y,37.80698,-122.22504,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Oakland,2.0,10.0,N,Y,37.82373,-122.28378,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,2.0,2.0,Seattle,4.0,18.0,Y,Y,47.68278,-122.35148,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
1.0,1.0,1.0,Washington,2.0,14.0,Y,Y,38.90485,-77.05229,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000002,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
1.0,1.0,1.0,Burlingame,2.0,195.0,Y,Y,37.58126,-122.34891,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,2.0,2.0,Bronx,4.0,7.0,N,N,40.87887,-73.91188000000001,10463,72684.0,67970.0,65576,148.3,1.4,0.1,50262,34843,37841,1.1,3300.0,3195.0,301895.0,58915.0,1594.0,374.0,1278.0,379834.0,7.0,29073.6,44,0.151340047,98.13636364,13.48,4.869565217,1.113636364,1.4878048780000002,1.863636364,1.863636364
2.0,2.0,2.0,San Diego,5.0,3.0,Y,Y,32.72493,-117.16748,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
2.0,2.0,2.0,Sunny Isles Beach,7.0,5.0,Y,N,25.93064,-80.12655,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,2.0,2.0,Sunny Isles Beach,4.0,27.0,Y,Y,25.93136,-80.12785,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,Daly City,1.0,112.0,N,Y,37.70523,-122.45537,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,1.0,New Orleans,2.0,15.0,N,Y,29.91703,-90.11691,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
1.0,,1.0,Washington,3.0,109.0,N,Y,38.89626,-76.98874,20002,60514.0,52370.0,49333,123.6,5.3,0.2,11513,29267,31246,0.5,2898.0,2016.0,598906.0,80499.0,2322.0,490.0,1421.0,591482.0,6.3,24205.6,168,0.6940542679999999,95.78443114,63.90506329,4.881410256000001,1.113095238,1.294117647,1.803571429,1.803571429
1.0,1.0,2.0,Sunny Isles Beach,4.0,105.0,Y,N,25.95376,-80.11932,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,2.0,2.0,Miami,6.0,20.0,Y,Y,25.79247,-80.18656999999999,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Oakland,2.0,36.0,N,Y,37.81232,-122.25864,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Miami,3.0,76.0,N,Y,25.85847,-80.17961,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,4.0,4.0,Daly City,11.0,149.0,Y,N,37.69583,-122.46196,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,2.0,3.0,Oakland,4.0,4.0,Y,Y,37.84006,-122.27259,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,2.0,2.0,Brooklyn,3.0,69.0,Y,Y,40.69472,-73.99856,11201,60922.0,51128.0,47746,157.6,1.4,0.0,42778,29849,31072,0.4,3941.0,3671.0,881822.0,114013.0,2881.0,803.0,2174.0,2606198.0,4.6,24368.8,165,0.677095302,174.1419753,39.3015873,4.824324324,1.0858895709999998,1.410958904,1.684848485,1.684848485
1.0,2.0,2.0,Homestead,6.0,6.0,N,N,25.4861,-80.45536,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,2.0,San Carlos,2.0,6.0,Y,Y,37.51016,-122.26099,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,South San Francisco,2.0,12.0,N,Y,37.65608,-122.41994,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,,1.0,Berkeley,2.0,6.0,N,Y,37.89166,-122.27433,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Brooklyn,2.0,8.0,N,Y,40.6949,-73.9116,11237,54447.0,49896.0,48910,163.3,1.0,0.0,55572,28120,26327,0.4,2246.0,2850.0,611670.0,48274.0,2432.0,816.0,1403.0,577605.0,9.6,21778.8,176,0.808125333,67.95977011,55.4829932,4.753571429,1.228571429,1.096969697,1.465909091,1.465909091
1.0,2.0,2.0,Boston,4.0,34.0,Y,Y,42.36666,-71.05574,2113,7602.0,6915.0,6401,139.6,0.1,0.0,75487,3801,3800,0.9,4905.0,6026.0,575265.0,89666.0,2543.0,875.0,1837.0,808477.0,1.5,3040.8,71,2.334911865,153.49295769999998,84.75362319,4.710144928,1.112676056,1.7121212119999998,2.281690141,2.281690141
2.0,2.0,2.0,San Francisco,6.0,7.0,Y,Y,37.74719,-122.40561,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
1.0,1.0,2.0,Alexandria,4.0,7.0,Y,N,38.83795,-77.10601,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000002,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
2.0,2.0,4.0,New Orleans,8.0,100.0,Y,Y,29.97013,-90.09635,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,2.0,3.0,Philadelphia,6.0,15.0,Y,Y,39.9462,-75.16193,19107,13657.0,14875.0,12340,110.6,0.5,0.0,24867,6736,6920,0.8,3092.0,3049.0,374150.0,52804.0,1830.0,936.0,1237.0,408260.0,5.4,5462.8,173,3.16687413,99.61849711,54.1503268,4.726666667,1.248554913,1.5375,2.387283237,2.387283237
1.0,1.0,3.0,San Diego,3.0,30.0,Y,Y,32.74317,-117.14124,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,1.0,La Mesa,3.0,13.0,N,Y,32.79133,-117.00787,91942,40365.0,38069.0,24000,133.8,5.8,0.0,6919,19493,20872,0.6,3309.0,1491.0,435528.0,58066.0,1970.0,425.0,1383.0,,5.2,16146.0,40,0.247739378,87.63157895,21.34482759,4.879310345,1.175,1.441176471,1.775,1.775
1.0,1.0,1.0,New York,2.0,9.0,Y,N,40.76951,-73.96191999999999,10021,45910.0,43631.0,102078,162.9,0.4,0.0,118598,20467,25441,0.8,10587.0,10810.0,1308470.0,120480.0,3037.0,1161.0,2027.0,6636065.0,2.0,18364.0,47,0.255935526,150.5106383,44.07142857,4.684210526,1.042553191,1.277777778,1.574468085,1.574468085
1.0,1.0,3.0,San Diego,4.0,13.0,N,Y,32.737320000000004,-117.25447,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,3.0,San Bruno,6.0,23.0,Y,Y,37.63063,-122.41384,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Oakland,2.0,11.0,N,Y,37.81255,-122.25767,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,MA,1.0,6.0,N,N,42.29697,-71.15608,2132,28697.0,25861.0,24058,136.5,4.6,0.1,6292,12847,15849,0.7,3705.0,3234.0,492799.0,95059.0,2252.0,595.0,1574.0,594737.0,3.5,11478.8,30,0.261351361,93.20689655,56.85,4.8421052630000005,1.2,1.642857143,1.866666667,1.866666667
2.0,3.0,3.0,San Diego,6.0,15.0,Y,N,32.74681,-117.16787,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999998,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
1.0,1.0,1.0,San Francisco,2.0,32.0,Y,Y,37.77335,-122.42947,94102,29739.0,31176.0,28991,181.8,0.7,0.0,44330,17025,12715,0.9,6722.0,5713.0,738977.0,30678.0,2939.0,1062.0,926.0,727528.0,5.9,11895.6,226,1.899862134,155.0772727,63.41176471,4.731707317,1.426605505,1.230769231,1.586363636,1.586363636
1.0,1.0,2.0,Brooklyn,4.0,130.0,Y,N,40.69877,-73.98961,11201,60922.0,51128.0,47746,157.6,1.4,0.0,42778,29849,31072,0.4,3941.0,3671.0,881822.0,114013.0,2881.0,803.0,2174.0,2606198.0,4.6,24368.8,165,0.677095302,174.1419753,39.3015873,4.824324324,1.0858895709999998,1.410958904,1.684848485,1.684848485
1.0,2.0,2.0,New Orleans,6.0,19.0,N,N,29.94884,-90.10138,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
1.0,,1.0,San Francisco,2.0,186.0,Y,Y,37.74288,-122.46147,94127,20960.0,19289.0,20624,156.2,1.8,0.0,11839,10591,10368,0.6,8204.0,1808.0,1170842.0,144122.0,3746.0,520.0,2511.0,1425325.0,3.4,8384.0,145,1.729484733,166.6,81.18461538,4.865079365,1.220689655,1.5703125,1.855172414,1.855172414
1.0,1.0,1.0,New York,1.0,107.0,N,N,40.7215,-73.97747,10009,60656.0,61347.0,58595,160.5,0.6,0.0,98372,27044,33610,0.4,4847.0,1062.0,676711.0,63310.0,2291.0,234.0,1606.0,1153123.0,4.2,24262.4,59,0.2431746239999999,117.362069,75.30357143,4.727272727,1.016949153,1.065217391,1.186440678,1.186440678
2.0,2.0,2.0,New Orleans,4.0,50.0,Y,Y,29.955070000000003,-90.0695,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
2.0,2.0,3.0,New Orleans,6.0,11.0,N,Y,29.94307,-90.09271,70113,8440.0,7025.0,10291,105.2,1.0,0.0,8297,4387,4053,0.5,846.0,1080.0,188906.0,16309.0,1166.0,603.0,736.0,187354.0,16.0,3376.0,162,4.798578199,104.9444444,52.39735099,4.843333333,1.277777778,1.632258065,2.018518519,2.018518519
1.0,,2.0,Philadelphia,3.0,44.0,N,Y,39.93797,-75.18137,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,1.0,Arlington,2.0,3.0,Y,Y,38.88859,-77.08099,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.0,2.0,Arlington,5.0,4.0,N,Y,38.88823,-77.07451,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.0,2.0,New York,4.0,76.0,N,Y,40.84497,-73.93934,10032,64095.0,57331.0,63842,157.3,0.7,0.0,97487,32331,31764,0.8,5095.0,,419656.0,41716.0,1987.0,361.0,1169.0,382930.0,9.0,25638.0,80,0.31203682,74.75641026,49.82089552,4.8046875,1.0125,1.118421053,1.275,1.275
1.0,1.0,2.0,Washington,3.0,103.0,Y,Y,38.90921,-77.02183000000001,20001,45643.0,38551.0,33550,123.8,2.2,0.1,20929,22223,23419,0.5,3473.0,2753.0,649740.0,96366.0,2637.0,638.0,1741.0,979244.0,4.9,18257.2,382,2.09232522,123.0738786,68.04273504,4.828488372,1.206806283,1.374301676,2.282722513,2.282722513
1.0,,3.0,Philadelphia,5.0,167.0,N,N,39.95684,-75.17448,19103,23239.0,21908.0,19714,112.3,0.6,0.0,36367,10223,13015,0.9,5126.0,3242.0,521102.0,73681.0,2940.0,795.0,1601.0,362650.0,2.9,9295.6,105,1.129566677,84.30392157,101.4851485,4.79,1.114285714,1.43902439,1.876190476,1.876190476
2.0,2.0,2.0,San Diego,6.0,6.0,Y,Y,32.78826,-117.17544,92111,49073.0,45096.0,46821,134.3,8.5,0.0,5807,24989,24084,0.6,3265.0,1760.0,481700.0,62629.0,2192.0,490.0,1404.0,734270.0,6.0,19629.2,184,0.937379007,84.87570621,33.79411765,4.874015748,1.184782609,1.398843931,1.635869565,1.635869565
1.0,1.0,1.0,Brooklyn,4.0,53.0,Y,N,40.67091,-73.94873,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,2.0,2.0,New Orleans,4.0,17.0,N,Y,29.98775,-90.07392,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,San Diego,3.0,15.0,N,Y,32.80466,-117.24296,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,2.0,2.0,New Orleans,4.0,22.0,N,N,30.00655,-90.05288,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,2.0,San Diego,4.0,66.0,Y,N,32.74112,-117.16035,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999998,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
1.0,2.0,3.0,New Orleans,4.0,5.0,Y,N,29.97225,-90.08795,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,South San Francisco,2.0,41.0,N,Y,37.65436,-122.42026,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Seattle,2.0,29.0,N,Y,47.71146,-122.32775,98125,40261.0,37081.0,34994,117.4,5.4,1.5,7469,19587,20673,0.9,3784.0,4095.0,446738.0,60796.0,2080.0,648.0,1173.0,402504.0,5.4,16104.4,77,0.4781301999999999,90.22368421,32.03333333,4.8684210530000005,1.155844156,1.478873239,1.74025974,1.74025974
1.0,1.0,2.0,Arlington,4.0,37.0,Y,Y,38.888940000000005,-77.09622,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.0,1.0,San Francisco,2.0,9.0,Y,Y,37.78038,-122.5059,94121,43332.0,41203.0,42473,163.0,3.1,0.0,14061,21000,22332,0.6,8485.0,3135.0,1061849.0,80486.0,3456.0,574.0,1704.0,2422470.0,3.4,17332.8,89,0.513477338,173.8988764,91.09302326,4.831395349,1.215909091,1.5,1.808988764,1.808988764
1.0,2.0,4.0,Miami,6.0,179.0,Y,Y,25.80859,-80.19866,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,New Orleans,3.0,3.0,N,Y,29.96915,-90.10577,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
2.0,4.0,7.0,San Diego,10.0,101.0,Y,N,32.780770000000004,-117.15555,92108,21198.0,18858.0,11640,131.4,4.3,0.1,4950,10604,10594,0.9,2967.0,1988.0,332306.0,68307.0,1740.0,608.0,1955.0,738093.0,5.5,8479.2,159,1.875176903,114.7012987,33.8907563,4.848623853,1.270440252,1.46,1.924528302,1.924528302
2.0,3.0,4.0,New Orleans,6.0,29.0,Y,Y,29.9757,-90.10329,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,2.0,2.0,San Francisco,4.0,280.0,Y,N,37.733270000000005,-122.46435,94127,20960.0,19289.0,20624,156.2,1.8,0.0,11839,10591,10368,0.6,8204.0,1808.0,1170842.0,144122.0,3746.0,520.0,2511.0,1425325.0,3.4,8384.0,145,1.729484733,166.6,81.18461538,4.865079365,1.220689655,1.5703125,1.855172414,1.855172414
1.0,1.0,1.0,Del Mar,2.0,20.0,N,Y,32.95102,-117.25492,92014,13861.0,13154.0,13938,144.5,6.0,0.5,2299,7007,6853,0.5,8593.0,6180.0,1502926.0,125897.0,3987.0,926.0,2143.0,462825.0,2.1,5544.4,141,2.5431065580000003,284.92248060000003,22.77941176,4.891666667,1.879432624,2.313432836,2.929078014,2.929078014
